,Sample,Process,Second,avg_branchinstructionrate,std_branchinstructionrate,avg_branchmispredictsrate,std_branchmispredictsrate,avg_llcrefrate,std_llcrefrate,avg_llcmissrate,std_llcmissrate
0,rust,Idle,13337425196,0.3792337116079494,0.14208536511346467,0.06684491978609626,0.0733712445669104,0.3393222109304426,0.09030955577038971,0.25384615384615383,0.3370649117997911
1,rust,Idle,13337425197,0.22045239500482464,0.10713686928968938,0.1375,0.19724667297574375,0.3092665717346025,0.10845044187039454,0.1444949494949495,0.11474864178165961
2,rust,Idle,13337425198,0.25494079994079993,0.06692834215201873,0.1877104377104377,0.2363716700314399,0.3385643985643985,0.09731009504648286,0.1063973063973064,0.1578180243579697
3,rust,Idle,13337425199,0.19126714335047668,0.06355375456708381,0.1375,0.13443554837418065,0.306263135013135,0.12240276952562157,0.10151515151515152,0.09067900175368604
4,rust,Idle,13337425200,0.2636598355348355,0.11506596351733163,0.1358333333333333,0.16499368674790763,0.22153101528101526,0.08143822822717958,0.039285714285714285,0.08214285714285714
5,rust,Idle,13337425201,0.20259644397316165,0.09754020850101199,0.2660256410256411,0.5892225262193727,0.30127798396400934,0.11330716134031611,0.11047619047619046,0.11405664874615963
6,rust,Idle,13337425202,0.23061728410572904,0.08178236024715874,0.05313609853251797,0.053683491599083435,0.17057212659846874,0.09726014403373544,0.14444444444444443,0.22553092366871597
7,rust,Idle,13337425203,0.19071224092518085,0.05476957883078828,0.10503472222222222,0.13228380608755275,0.10822749364911766,0.05283463883589162,0.06785714285714287,0.13396428095365037
8,rust,Idle,13337425204,0.25082600893074225,0.07957728209678033,0.1186976911976912,0.10901924135119057,0.12416379483299593,0.057376238156944204,0.18523809523809526,0.18608570916774503
9,rust,Idle,13337425205,0.23322858909236616,0.059702563985474084,0.21069444444444446,0.29722744673497525,0.1525312967046713,0.054015271379642,0.16607142857142856,0.1852414998462983
10,rust,Idle,13337425206,0.19703694396127652,0.049356591320756864,0.08838827838827838,0.12374598232672393,0.16324650629239115,0.0668860280804213,0.0883838383838384,0.15018354243635612
11,rust,Idle,13337425207,0.21727493995383398,0.06534937639162339,0.0815432439900525,0.14476817912242199,0.15688957378598034,0.0637262836252185,0.12313375350140057,0.11462859255561304
12,rust,Idle,13337425208,0.2269685362368897,0.10603137003967499,0.19814814814814813,0.22200606771326975,0.25651852045930545,0.05497126426206597,0.07531901649548708,0.12699404341768913
13,rust,Idle,13337425209,0.23299801079852234,0.07660701892564888,0.13402777777777777,0.1495895232393063,0.29058918253291655,0.10744316489933448,0.13412698412698415,0.12489035251440192
14,rust,Idle,13337425210,0.22217685486191768,0.06661342458538574,0.1896977796977797,0.1577285456455861,0.17863693458868607,0.0888674061086012,0.16012554112554114,0.12691965109321648
15,rust,Idle,13337425211,0.28044777771911916,0.12461737957950728,0.07038777499303815,0.046012793544750165,0.24348419004211688,0.08096988596419398,0.09290450928381962,0.07473346577180738
16,rust,Registry,13337425204,0.2087912087912088,0.0,0.0,0.0,0.02197802197802198,0.0,0.5,0.0
17,rust,Registry,13337425209,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.5,0.0
